Unnamed: 0,post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,address,lat,lon,title,descr,details,zipcode
681,4717848262,20141019,2014,russian hill,san francisco,san francisco,2375,0,1,600,0,384,37.796573,-122.413413,Large Studio on Russian Hill with Lots of Amenities,"Very Large Studio with lots of Amenities in Great Location    1534-1544 Taylor Street, 1544 #1, San Francisco, CA 94133    Rental features:    * Studio apartment,   1 Bathroom   Apartment    *   600 Square feet (approximate)    *   No Parking    *   No smoking allowed    *   Pet policy, only cats allowed  Cats only: spayed and neutered                Unit attributes:              * Refrigerator* Freezer* Dishwasher* Oven/Stove* Granite counter tops* Fireplace* Hardwood floors* High ceilings* Walk-in closet* Cable ready                Building attributes:              * Common laundry    Rental terms:    * $2,375.00 Monthly rent        * $3,562.50 Security deposit    * 12 Months lease term    * Ready for occupancy on 10/17/2014Misc Information:This is one of the better studios you will see in San Francisco. The unit has Three closets with one large walk in closet with a formal entry. There are many features to the unit as well.Please call Marvin to set up an appointment @  show contact infoShowings are done M-F 9-5.","0BR / 1Ba 600ft2 apartment  date=""2014-10-17"" today_msg=""available now"">available oct 17<br/>no smoking<br/>cats are OK - purrr</p>",94133
682,4855550616,20150120,2015,russian hill,san francisco,san francisco,5400,1,,,0,547,37.79868,-122.415572,View unit in highly sought after building!,"One bedroom with stunning cityscape views, including views of Alcatraz, inside an iconic San Francisco building situated in Russian Hill comes fully furnished. The living room boasts bay windows with the picturesque TransAmerica Pyramid on one side and Coit Tower on the other. An open kitchen that extends to the dining room in which sits a dining table that can accommodate 10 guests all makes for great entertaining space.Lease also includes all utilities with the exception of electricity, one covered parking space, 24-hour doorman, and laundry facilities across the hall. A walk-out balcony wraps around the bedroom and living room, offering an irresistible vista, night or day.Lease terms:Asking $5,400 per monthTwo year leaseDeposit is $8,100Listing Agent:Mary Laughlin FentonCalBRE#: 01265968show contact infoor  show contact infoShowing Agent:Vivian HuynhCalBRE #: 01950072show contact infoSotheby's International RealtyThis material is based upon information, which we consider reliable, but it has been supplied by third parties, we cannot represent that it is accurate or complete, and it should not be relied upon as such. This offering is subject to errors, omissions, change of price or withdrawal without notice. Ã?Â© 2005 Sotheby's International Realty, Inc. EQUAL HOUSING OPPORTUNITYSan Francisco Brokerage  WWW.SOTHEBYSHOMES.COM/NORCALJEFFREY G. GIBSON, VICE PRESIDENT & MANAGING BROKER 117 GREENWICH STREET, SAN FRANCISCO, CA 94111 T  show contact infoF  show contact info","1BR / 1Ba furnished apartment  date=""2015-09-01"" today_msg=""available now"">available sep 01<br/>laundry in bldg attached garage</p>",94133
683,5946092067,20170105,2017,russian hill,san francisco,san francisco,4895,1,2,,0,2583,37.801402,-122.423904,Lombard &amp; Polk/Available Now/Great Location!City Views!Pets Ok!,"Charming 3 bedroom and 2 bath house in Fremont's desirable Northgate area.  This recently remodeled gem has upgrades throughout, creating a beautiful and comfortable home in a quiet cul-de-sac location.FEATURES:•  3 Bedrooms, including a master bedroom suite with 2 closets•  2 Bathrooms•  Living room•  Family room•  Dining area•  Kitchen•  Attached 2-car garage•  Washer and dryer hook-ups in garage•  Decorative fireplace in family roomUPGRADES:•  Energy efficient central air conditioning (A/C)•  Energy efficient central heat•  Energy efficient dual pane windows, including garden window in kitchen•  New energy efficient water heater•  Completely remodeled kitchen with granite counters, warm wood cabinets, stainless steel chef's dream stove, powerful stainless steel ventilation hood, and stainless steel dishwasher•  Completely remodeled bathrooms with granite counters, warm wood cabinets, and neutral tile throughout•  Gorgeous hardwood floors throughoutGREAT SCHOOLS:•  Warwick Elementary just a short walk away•  Thornton Junior High•  American High*** Be sure to check with Fremont Unified School DistrictFANTASTIC LOCATION:•  Just minutes to:- BART station- Dumbarton Bridge- 880•  Quiet cul-de-sacTERMS:•  $2,830 monthly rent•  $3,000 deposit•  12 month lease•  Good credit:  credit check fee of $35 for each occupant 18 and over•  Good references:  employment and rental references will be checked•  NO smoking•  NO pets","3BR / 2Ba1390ft2 data-date=""2017-01-03"" data-today_msg=""지금 가능"">가능 1월 3</p>",94109
684,5365073743,20151218,2015,san francisco,san francisco,san francisco,620,1,,,0,,37.2065,-122.3649,,Schedule for email pictures a call or to and showing. Huge move take immediately savings of advantage in and our. Innovative layouts plan floor. Restaurants bars walk train to conshohocken. Utilities,1BR</p>,Not in SF
685,4634354550,20140824,2014,san francisco,san francisco,san francisco,2600,1,2,,0,,37.662208,-122.442659,"Park Station - Bright two bdrm, two bath condo","This is a fabulous two bedroom condo in a great community. This unit is like new, features a large master suite with walk thru closet, a second large bedroom with 2nd bath, wall to wall carpeting, kitchen with breakfast bar, granite counters and stainless steel appliances. In unit laundry and one car parking.Park Station is located in proximity to the South San Francisco Bart Station. 25 minutes to downtown San Francisco. The complex includes outdoor bbq green space, fitness room and private events suite.Proximity to Trader Joes, Costco, Safeway and many other conveniences.Available September 1, 2014.Security deposit of $2600 and first month's rent to move in.Application fee of $35.00 for credit, eviction, job and criminal background check.","2BR / 2Ba condo  date=""2014-09-01"" today_msg=""available now"">available sep 01<br/>w/d in unit attached garage</p>",Not in SF
686,5066178333,20150609,2015,san francisco,san francisco,san francisco,2927,1,1,872,0,1929,37.6574,-122.4235,Amazing 1 Bedroom!,"CALL US TODAY! show contact infox293 SOUTH CITY STATION1 bedroom 1 bath   872sqft   $2,927  DESCRIPTION:  This 872 square foot home offers plenty of storage throughout your floor plan. Your modern fully applianced kitchen offers generous cabinet and counter space allowing your to create amazing meals with ease. Your kitchen has a large center island offering up even more storage and work space. Each home offers a kitchen pantry to store all your treats and gadgets. Between your kitchen and front door we have conveniently tucked a built in e-nook with work space and additional shelving allowing you plenty of room for your computer printer and books. Your entry way coat closet is deep allowing room for your vacuums ironing boards and other miscellaneous storage while comfortably accommodating your shoes and jackets. Your master bedroom offers a large walk in closet outfitted with thoughtfully arranged shelving allowing you to maximize each inch of storage. You won't have to worry about storing your winter jackets and sweaters this closet offers room for all your clothes shoes  Located across from the BART Station, we offer a 24-hr fitness center, business center, spa, BBQ area and covered parking.  101 McLellan Dr  South San Francisco, ca 94080  PROPERTY WEBSITE:  http://www.eqrworld.com/california/san-francisco-bay-apartments/south-san-francisco/south-city-station-apartments.aspx?ilsid=93","1BR / 1Ba 872ft2  date=""2015-06-28"" today_msg=""available now"">available jun 28</p>",Not in SF
687,4935255905,20150316,2015,san francisco,san francisco,san francisco,3289,2,2,1103,0,1929,37.6574,-122.4235,South City Station has your next 2 bedroom apartment home!!!,"CALL US TODAY! show contact infox811 SOUTH CITY STATION2 bedroom 2 bath   1103sqft   $3,289 - $3,354  DESCRIPTION:  This floor plan is great and unique with an open kitchen / dining / living area so you can really enjoy your home.  Located across from the BART Station, we offer a 24-hr fitness center, business center, spa, BBQ area and covered parking.  101 McLellan Dr  South San Francisco, ca 94080  PROPERTY WEBSITE:  http://www.eqrworld.com/california/san-francisco-bay-apartments/south-san-francisco/south-city-station-apartments.aspx?ilsid=93","2BR / 2Ba 1103ft2 apartment  date=""2015-04-04"" today_msg=""available now"">available apr 04<br/>w/d in unit attached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>",Not in SF
688,5269322182,20151015,2015,san francisco,san francisco,san francisco,3500,1,1,689,0,2307,37.771653,-122.421571,Awesome 1 Bedroom Apartment w/ Parking,"Contact info:Greg Toschi | OneRent |show contact infoAwesome 1 Bedroom Apartment w/ Parking68 McCoppin St Apt #1, San Francisco, CA 94103$3,500/mo KEY FEATURESYear Built:  1996Sq Footage:  689 sqft.Bedrooms:  1 BedBathrooms:  1 BathParking:  1 GarageLease Duration:  1 Year (See Details Below)Deposit:  $3,500Pets Policy:  Dogs OKLaundry:  SharedProperty Type:  CondoDESCRIPTIONLocation, location, location. This wonderful apartment is right on the Valencia Corridor, pretty much at the intersection of Hayes Valley, the Mission and SOMA. 100 Transit Score, 97 Walk Score, 96 Bike Score. In other words, getting from place to place will be a breeze for you. It gets better: if you need to drive somewhere by chance, your included parking spot has you covered.The unit itself features plenty of natural lighting, making the space perfect for all settings. The high ceilings really open the space, giving it a wonderful spacious feel. Finally, a great balcony allows the living space to extend outdoors!RENTAL FEATURESLiving roomRange / OvenRefrigeratorDishwasherMicrowaveBalcony, Deck, or PatioHeat: forced airDouble pane / Storm windowsCable-readyHigh-speed internetIntercom systemHigh / Vaulted ceilingCOMMUNITY FEATURESSecured entryGarage - AttachedLEASE TERMSOwner pays garbage & water. 1 parking spot included. Small dogs considered.Contact info: Greg Toschi OneRent show contact info","1BR / 1Ba 689ft2  date=""2015-10-15"" today_msg=""available now"">available oct 15</p>",94103
689,5269355029,20151015,2015,san francisco,san francisco,san francisco,3214,2,1,1054,0,1929,37.6574,-122.4235,1054 Sq Ft Two Bedroom!,"Call Us Todayshow contact infoSpecial OfferSave up to $400 off move-in costs,Save up to $400 off move-in costsLive inside the most wonderfully designed apartment layout with great amenities. Washer dryers in the apartment, walk in closets for you fashionistas, spacious cooking space to host all your dinner parties with extravagance, superb lighting, and clean and polished bathrooms to give you that hygienic feel! Feel good while living here! South City Station","2BR / 2Ba 1054ft2  date=""2015-10-15"" today_msg=""available now"">available oct 15</p>",Not in SF
690,4970366969,20150414,2015,san francisco,san francisco,san francisco,3495,3,2,1200,0,,37.643234,-122.451984,Still like new Condo located in SSF,"3 bedroom, 2 bath, 2 car space, still like new Condo located in SSF built in 2006. Corner, private balcony unit with the South City View. Easy access to Hwy #380/280. Walking distance to groceries, fast foods, restaurants and banks.Included:Dining table with 4 ChairsRefrigeratorWasher and DryerMonthly Rent $3495Deposit: Last Rent and $500 Cleaning deposit 2220 Gellert Blvd, South San Francisco, CAContact:Citashow contact info","3BR / 2Ba 1200ft2 condo  date=""2015-04-08"" today_msg=""available now"">available apr 08<br/>w/d in unit carport</p>",Not in SF
691,5975819917,20170126,2017,san francisco,san francisco,san francisco,3600,4,2,,0,1929,37.6574,-122.4235,4 bedroom 2 bath house,"4 bedrooms 2 bath house,  2 car garage,  family room with fireplace, quiet neighborhood with quick access to 280.  No pets. 1 year lease. Please email with questions and to set up a time to see house.","4BR / 2Ba data-date=""2017-02-25"" data-today_msg=""지금 가능"">가능 2월 25</p>",Not in SF
692,5264449656,20151029,2015,san francisco,san francisco,san francisco,3500,1,1,,0,828,37.7725,-122.4147,Awesome 1 Bedroom Apartment w/ Parking,"Contact info:Greg Toschi | OneRent |ver datos contactoAwesome 1 Bedroom Apartment w/ Parking68 McCoppin St Apt #1, San Francisco, CA 94103$3,500/mo KEY FEATURESYear Built:  1996Sq Footage:  689 sqft.Bedrooms:  1 BedBathrooms:  1 BathParking:  1 GarageLease Duration:  1 Year (See Details Below)Deposit:  $3,500Pets Policy:  Dogs OKLaundry:  SharedProperty Type:  CondoDESCRIPTIONLocation, location, location. This wonderful apartment is right on the Valencia Corridor, pretty much at the intersection of Hayes Valley, the Mission and SOMA. 100 Transit Score, 97 Walk Score, 96 Bike Score. In other words, getting from place to place will be a breeze for you. It gets better: if you need to drive somewhere by chance, your included parking spot has you covered.The unit itself features plenty of natural lighting, making the space perfect for all settings. The high ceilings really open the space, giving it a wonderful spacious feel. Finally, a great balcony allows the living space to extend outdoors!RENTAL FEATURESLiving roomRange / OvenRefrigeratorDishwasherMicrowaveBalcony, Deck, or PatioHeat: forced airDouble pane / Storm windowsCable-readyHigh-speed internetIntercom systemHigh / Vaulted ceilingCOMMUNITY FEATURESSecured entryGarage - AttachedLEASE TERMSOwner pays garbage & water. 1 parking spot included. Small dogs considered.Contact info: Greg Toschi OneRent ver datos contacto","1BR / 1Ba  date=""2015-10-12"" today_msg=""disponible ya"">disponible oct 12</p>",94103
693,4977695011,20150414,2015,san francisco,san francisco,san francisco,2274,1,1,730,0,1758,37.65313,-122.436173,"HUGE 1 BR/1BATH - CLOSE TO SHOPPING, DINING, BART, SFO &amp; MAJOR HWYS","Clubview Apartment Homes849 W Orange AveSouth San Francisco, Ca 94080Visit Us @: www.ClubviewApts.com *Floor plan specifications and prices are subject to change without notice 1 Bed 1 Baths  1  bed / 1 bath / 730 sq ft / $2,274Tour and Lease TODAY and Receive $100 OFF Your 1st  Month’s Rent This two-bedroom, one-bathroom apartment has plenty of space! With 860 square feet to call your own, including a dining area and additional closet space, you may never want to move out!  Property Amenities: Crystal Clear Swimming Pool with CabanaElevatorAssigned Parking15 Minutes from San FranciscoOn-site ManagementConvenient Laundry Care Center24-Hour Emergency MaintenanceEasy Access to Highway 101 and 280Spacious 1 and 2 Bedroom HomesNear Public TransportationLease Terms: Floorplan specifications and prices are subject to change without notice.Web:clubviewapts.com Parking: Assigned Pet Policy: No pets allowed. Office Hours:Want more information? http://unit-availability.com/lead/6m0804534492/1?extnId=4345212 Call Us Today!  show contact infox521 Equal Housing Opportunity","1BR / 1Ba 730ft2 apartment  date=""2015-05-16"" today_msg=""available now"">available may 16</p>",Not in SF
694,5267660877,20151029,2015,san francisco,san francisco,san francisco,3400,1,1,700,0,2341,37.781729,-122.388862,Top Floor Perfectly Located Condo in San Francisco,"Contact info:Greg Toschi | OneRent |ver datos contactoTop Floor Perfectly Located Condo in San Francisco88 Townsend St #413, San Francisco, CA 94107$3,400/mo KEY FEATURESYear Built:  2004Sq Footage:  700 sqft.Bedrooms:  1 BedBathrooms:  1 BathParking:  1 GarageLease Duration:  6 months (See Details Below)Deposit:  $3,750Pets Policy:  No Pets AllowedLaundry:  In UnitFloor:  4Property Type:  CondoDESCRIPTIONCheck out this beautiful property in the heart of San Francisco's South Beach/SOMA district. This unit comes with all of the modern amenities you'll want in your next home: gorgeous granite countertops, tons of natural light flowing in from the top unit windows, and real hardwood flooring! This place is perfect for the casual cook or serious chef. And, if you aren't the cooking type, there is so much more to explore beyond the unit itself...Right near SOMA and Financial District. Minutes away from Caltrain (on foot). One block from ATandT Park and the Embarcadero. Over a dozen excellent restaurants within a 5 minute walk!RENTAL FEATURESLiving roomRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalStainless steel appliancesHeat: forced airDouble pane / Storm windowsCable-readyHigh-speed internetHardwood floorTile floorGranite countertopCOMMUNITY FEATURESElevatorControlled accessClubhouseBarbecueGarage - AttachedLEASE TERMS12 month lease available for $3,600/month. Owner pays garbage, sewage, gas, water & HOA. Tenant responsible for all other utilities. 1 garage parking space included. Sorry, we do not participate in Section 8 programs.Contact info: Greg Toschi OneRent ver datos contacto","1BR / 1Ba 700ft2  date=""2015-10-18"" today_msg=""disponible ya"">disponible oct 18</p>",94107
695,4623101080,20140817,2014,san francisco,san francisco,san francisco,2200,1,,,0,1349,37.773248,-122.42899,lovely unit for rent,"        This lovely unit has a turret area that is ideal for reading or just relax in, it is adjoined to a large room facing the front with lots of light The closets are huge one of them was used as a sleeping area, there is another large room off the kitchen area, and there is a back deck with a vegetable cooler for your potatoes and onions etc., and a chair or two. It is the last in the building, wash and fold is on Haight and central and prices are cheaper that doing laundry with coins the name of the place is Lucky Cleaners. Transportation is one block away on Haight st to the Financial district and the ferry building. This unit is walking distance to USF, Golden Gate Park is at the end of Paige st, and the Pan Handle is one block away. Don't miss this one     ","1BR / 1Ba apartment  date=""2014-08-30"" today_msg=""available now"">available aug 30<br/>laundry in bldg street parking<br/>cats are OK - purrr</p>",94117
696,5313238241,20151113,2015,san francisco,san francisco,san francisco,3695,3,1.5,,0,2369,37.651934,-122.442984,"121 Cuesta - 3 Bedroom, 1.5 Bath - shown Monday @4:30pm","121 Cuesta, South San FranciscoRent: $3,695 + Security: $3,9953 Bedroom, 1.5 Bath Unit:*3 Bedrooms*1.5 Bathrooms*New Paint*New carpet*Kitchen includes a new gas stove and new dishwasher*Living Room/ Dining Room Combination*Ornamental Fireplace*Large Family Room with Direct Access to Huge Rear Yard*New Window Coverings*Non- Smoking Only*Bonus Storage Area in Garage* New Garage Doors with Remotes* Monthly Gardener Included for Front YardFor further information please call Kenny Realty, Inc. Real Estate Sales & Property Management atshow contact infoor visit www.KennyRealty.comINFORMATION PROVIDED IS BELIEVED TO BE ACCURATE, BUT NOT GUARANTEED. PRICES AND DESCRIPTION ARE SUBJECT TO CHANGE WITHOUT FURTHER NOTIFICATION","3BR / 1.5Ba  date=""2015-11-12"" today_msg=""available now"">available nov 12</p>",Not in SF
697,4966919646,20150407,2015,san francisco,san francisco,san francisco,2294,1,1,730,0,1758,37.65313,-122.436173,"HUGE 1 BR/1BATH - CLOSE TO SHOPPING, DINING, BART, SFO &amp; MAJOR HWYS","Clubview Apartment Homes849 W Orange AveSouth San Francisco, Ca 94080Visit Us @: www.ClubviewApts.com *Floor plan specifications and prices are subject to change without notice 1 Bed 1 Baths  1  bed / 1 bath / 730 sq ft / $2,294Tour and Lease TODAY and Receive $100 OFF Your 1st  Month’s Rent This is a stylish one bedroom apartment with some of the most fabulous features. This home has lots of windows to offer plenty of natural light and a terrific layout too!  Property Amenities: Crystal Clear Swimming Pool with CabanaElevatorAssigned Parking15 Minutes from San FranciscoOn-site ManagementConvenient Laundry Care Center24-Hour Emergency MaintenanceEasy Access to Highway 101 and 280Spacious 1 and 2 Bedroom HomesNear Public TransportationLease Terms: Floorplan specifications and prices are subject to change without notice.Web:clubviewapts.com Parking: Assigned Pet Policy: No pets allowed. Office Hours:Want more information? http://unit-availability.com/lead/6m0804534492/1?extnId=4307539 Call Us Today!  show contact infox493 Equal Housing Opportunity","0BR 730ft2 apartment  date=""2015-04-06"" today_msg=""available now"">available apr 06</p>",Not in SF
698,5374162982,20151225,2015,san francisco,san francisco,san francisco,5000,4,,1880,0,2529,37.660136,-122.446232,,"This was a brand new house built in 2000 in the beautiful neighborhood of promenade.The interior has just be repainted.Major appliances are included; Washer, Dryer, Refrigerator, Oven, AC unit. The house is located within walking distance of Trader Joe's, Costco, South San Francisco Bart Station, Starbucks and more.It is just a few minutes away from Tanforan shopping center, Serramonte center and the biggest Century 20 movie theater in the area.Nearby schools include Buri Buri Elementary School, Alta Loma Middle School and El Camino High School.HOA includes maintenance of the front yard landscape, along with many community meetings. HOA fee is $105 per month and is not included with the rent.The house will be available some time in January as it is going through its first major renovation to make sure it's in the best shape before we rent it out. Please give Steven (One of the owners and first residents of the house) a call atiletşm bil gösterif you are interested or send me an email and I'll get back to you ASAP. If I am not able to answer your call, please feel free to call Linda atiletşm bil göstertoo. One + Year Lease Term, one month security deposit. A $35 fee is required for credit check for each applicant age 18 and up. Application fee can be waive if applicant provides recent credit report and income statements.By Appointment Only.","4BR / 2.5Ba 1880ft2  date=""2016-01-01"" today_msg=""şimdi kul."">kullanılblr oca 01</p>",Not in SF
699,5313257048,20151113,2015,san francisco,san francisco,san francisco,1995,1,1,700,0,2368,37.655965,-122.43428,"$1,995 -1BR/1BA apartment/Remodeled","OPEN HOUSE SATURDAY, 11/14/15 from 11AM TO 12NOON. MOVE IN SPECIALS! Remodeled. Spotless, bright, spacious & quiet. New carpet-bedroom. New laminated wood flooring. New kitchen-new kitchen cabinets, new granite counter top, new appliances, ceiling fan. New light fixtures. Newer ceramic tiled bathroom. New vertical blinds all windows. Balcony. New double pane windows. Rent includes water & garbage. 1-assigned parking space-carport & storage. Plus ample Off-street parking. Common laundry room. AAA location - close to schools, shoppings, restaurants, walk to BART/train, Kaiser Hospital, public transportations. NO PETS.show contact info","1BR / 1Ba 700ft2  date=""2015-11-14"" today_msg=""available now"">available nov 14</p>",Not in SF
700,4680544561,20140928,2014,san francisco,san francisco,san francisco,3200,3,1.5,1115,0,1195,37.649334,-122.459384,"3 BR, 1.5 BA townhome in westborough","3 BR 1.5 bathroom townhome in quiet neighborhood of westborough. Remodeled baths (with fancy rain shower) and kitchen w/ granite counters and splash, large master bedroom, stainless steel appliances, in-unit washer and dryer, private patio, 2 car garage plus guest parking, extra storage, and view of San Bruno Mountain. Conveniently located near parks and recreation, schools, restaurant, shops and freeways. New flooring and paint. Rent: $3200 per month. Deposit: $3500One year lease agreement. Non smoker and no pets. Tenant gets own utilitiesTo schedule a showing, please respond by the craigslist reply to on the top of this listing with the following information.1) How many occupant(s) and car(s)? 2) Occupant(s) occupation?3) Earliest move-in date?4) Approx. household income per month?5) Any pet?6) Reason you are moving out from your current place?7) contact email and phone","3BR / 1.5Ba 1115ft2 townhouse  date=""2014-10-05"" today_msg=""available now"">available oct 05<br/>w/d in unit attached garage</p>",Not in SF
701,5946101010,20170105,2017,san francisco,san francisco,san francisco,1375,1,1,,0,2584,37.652687,-122.410634,1bd lnlaw w/kitchen,I will have a 1bd 1ba with a kitchen and 1 off street parking ready 1/15/17 all utilities paid No internet,"1BR / 1Ba data-date=""2016-01-25"" data-today_msg=""지금 가능"">가능 1월 25, 2016</p>",Not in SF
702,4845205943,20150113,2015,san francisco,san francisco,san francisco,2153,1,1,730,0,1758,37.65313,-122.436173,"GENEROUS 1 BR 1 BTH - CLOSE TO SHOPPING, DINING, BART &amp; MAJOR HWYS","Clubview Apartment Homes849 W Orange AveSouth San Francisco, Ca 94080Visit Us @: www.ClubviewApts.com *Floor plan specifications and prices are subject to change without notice 1 Bed 1 Baths  1  bed / 1 bath / 730 sq ft / $2,153 Clubview Apartment Homes blends the perfect amount of relaxation and sophistication to create the ideal place for you to call home. Our designer interiors combine luxury, comfort, value and convenience and provide open kitchen layouts, over-sized closets, wet bars, and fireplaces.Call us today to schedule your appointment and receive a $100 Bonus! Web Address: clubviewapts.com  Property Amenities: Crystal Clear Swimming Pool with CabanaElevatorOn-site ManagementAssigned ParkingConvenient Laundry Care Center24-Hour Emergency MaintenanceEasy Access to Highway 101 and 28015 Minutes from San FranciscoNear Public TransportationSpacious 1 and 2 Bedroom HomesTour and Lease TODAY and Receive $100 OFF Your 1st  Month’s RentLease Terms: Floorplan specifications and prices are subject to change without notice.Web:clubviewapts.com Parking: Assigned Pet Policy: No pets allowed. Office Hours:Want more information? http://unit-availability.com/lead/6m0804534492/1?extnId=3842200 Call Us Today!  show contact infox237 Equal Housing Opportunity","1BR / 1Ba 730ft2 apartment  date=""2015-01-24"" today_msg=""available now"">available jan 24</p>",Not in SF
703,4924640846,20150309,2015,sea cliff,san francisco,san francisco,4400,4,,2500,0,1462,37.7786,-122.4892,LARGE 3 OR 4 BED ROOM PARKING,"Getting close  New paint refinished floors and other updates,  washer hook ups, forced heating1 enclosed parking, yard , cat is ok, very quite building,  2 units and penthouse , close to park shopping and lots of bus lines . very safe area  fast to downtown.Ready to move in   4/1/2015  do give me a call if you have any other questionsmark fisher   show contact info","4BR / 1.5Ba 2500ft2 apartment  date=""2015-03-31"" today_msg=""available now"">available mar 31<br/>w/d hookups attached garage<br/>cats are OK - purrr</p>",94121
704,4623152066,20140817,2014,sea cliff,san francisco,san francisco,1800,1,1,,0,822,37.7786,-122.475,Great condintion apartment with perfect location!,"* Located on Anza st near 15th Ave.1.5 miles to University of San Francisco, 3 blocks to the Golden Gate Park, 2.3 miles to UCSF. You will live in the center of Richmond district!!!* Don't like cooking?? Not a problem at all!! Only one block to Geary St. shopping/dining districts, including numerous grocery stores such as Safeway and Chinese markets, and various dining options such as Japanese food (Kabuto/Shabuway/Shabu house), Chinese food (Sichuan House/Hongkong Lounge) and so on. You don't have to worry about nothing to eat, the only thing you have to concern is WHICH TO CHOOSE!!* Newly renovated space with one bedroom, a living room and a bathroom (shower no tub).*A bright separate bedroom has a large closet and a private access to a huge shared backyard. * Free street parking available* New window and a fresh coat of paint!*The apartment has an open layout with separate private entrance on ground floor. * Non-smoking unit/ No pets* No kitchen, but you are free to make your own area with microwave, mini fridge and rice cooker.* No on-site laundry, nearest laundry is approximately 2 blocks away*Looking for quiet, long term tenant, International students preferred.*Single tenant only (An additional tenant with extra cost/Maximum occupancy of 2)* Owner pays garbage and wifi","1BR / 1Ba in-law  date=""2014-08-17"" today_msg=""available now"">available aug 17<br/>street parking<br/>no smoking</p>",94118
705,4698636526,20141019,2014,sea cliff,san francisco,san francisco,4100,3,2,1730,0,682,37.78216,-122.4817,"Large  3 BR/ 2 BA Condo w. Office, Gar. Pkg, 2005 Built","Showing:   Sat,10/18, 11 to 11:30 am, Sun, 10/19, 1:00 to 1:30 pm.                      2020 Clement St. Unit 1 (Between 21st Ave. and 22nd Ave.)* This large Condo  is built in 2005 with 3 bedrooms and 2 baths plus office,*  Spacious and light-filled living/dining room with a  marble gas fireplace,*  Open floor plan kitchen w. ample cabinets, granite counters and SS appliances, *  Large master suite has 3 closets, marble bathroom with 2 showers and  jet tub,*  Interior stairs down to a large office/T.V. room opens to a shared back yard garden,*  Hardwood floors in living/dining room and hallway, berber carpeting in bedrooms and office,*  In-unit washer and dryer, small deck off hallway, great for BBQ, 1 car parking in shared garage,*  Great location, walks to restaurants, shops, near Lincoln Park, Legion  Honor & Golden Gate Park* One block to Muni Line #38 Geary to Downtown and #1 Calif. to Financial District,*  No Pets and non-smoking building. Good credits and stable income required,*  One year lease. View by appointment, call  show contact info","3BR / 2Ba 1730ft2 condo  date=""2014-10-16"" today_msg=""available now"">available oct 16<br/>w/d in unit attached garage<br/>no smoking</p>",94121
706,4623152944,20140817,2014,sea cliff,san francisco,san francisco,1800,1,,,0,822,37.7786,-122.475,位於richmond區的中心地帶,位於richmond區的中心地帶，步行距離到三藩市大學，金門公園，Geary街上各式美食餐館。新裝修的一室一房（不含廚房）淋浴洗手間，有獨立入口與後花園。免費的街邊停車位。無煙單位。不允許寵物。不提供洗衣機，最近的洗衣房只有2個街口。保證金包含首月＋1.5月租＝＄4500。,"1BR / 1Ba in-law  date=""2014-08-17"" today_msg=""available now"">available aug 17<br/>off-street parking<br/>no smoking</p>",94118
707,5020182725,20150526,2015,sea cliff,san francisco,san francisco,4675,2,1.5,,0,2164,37.77999,-122.5095,SEACLIFF 2BR SHOWSTOPPER VIEW!,"Contact info:Brian Merrion | City Point Realty |  show contact infoOcean Views! 2 bed 1.5 baths on 2 levels, feels like town home; Garage Parking, steps to Ocean Beach, Cliff House2671 El Camino Del Mar #1, San Francisco, CA 94121$4,675/mo KEY FEATURESYear Built:  1969Sq Footage:  1600 sqft.Bedrooms:  2 BedsBathrooms:  1.5 BathsParking:  1 GarageLease Duration:  1 Year (See Details Below)Deposit:  $4,675Pets Policy:  No Pets AllowedLaundry:  SharedFloor:  2Property Type:  ApartmentDESCRIPTIONBeautiful ocean views from your 2 level home steps from Sutro Baths, Cliff House and Lands End. Spacious home features 1.5 baths and includes 1 secure garage parking space. Close to transportation, available now!RENTAL FEATURESLiving roomDining roomMaster bathRange / OvenRefrigeratorDishwasherGarbage disposalStainless steel appliancesFreezerFenced yardHeat: forced airCable-readyIntercom systemCOMMUNITY FEATURESWaterfrontVintage buildingSecured entryNear transportationOff-street parkingLEASE TERMSSorry, no pets. 1 year minimum lease, open to multi-year term.Contact info: Brian Merrion City Point Realty show contact info","2BR / 1.5Ba apartment  date=""2016-05-11"" today_msg=""available now"">available may 11</p>",94121
